insert into menus (meal_type,user_type,hot,service_date,items)
    VALUES
'lunch',1,FALSE,'2015-06-18',"Cheese Sandwich, Orange-Pineapple Juice, Peach Cup",,
'lunch',1,FALSE,'2015-06-19',"PB & J Sandwich, String Cheese,Orange Juice, Applesauce Cup",,
'lunch',1,FALSE,'2015-06-20',"Submarine Sandwich,Apple Juice, Baby Carrots + Dip ",,
'lunch',1,FALSE,'2015-06-23',"Turkey Ham Cheese Sandwich,Orange Juice, Cherry Fruit Crescent",,
'lunch',1,FALSE,'2015-06-24',"Submarine Sandwich , Orange-Pineapple Juice, Fresh Fruit  ",,
'lunch',1,FALSE,'2015-06-25',"Turkey Bologna Cheese Sandwich, Apple Juice, Celery Sticks + Dip   ",,
'lunch',1,FALSE,'2015-06-26',"PB & J Sandwich, String Cheese, Orange Juice, Pineapple Fruit Cup  ",,
'lunch',1,FALSE,'2015-06-27',"Cheese Sandwich, Orange-Pineapple Juice, Peach Cup  ",,
'lunch',1,FALSE,'2015-06-30',"Turkey Ham Cheese Sandwich, Apple Juice, Mixed Fruit Cup  ",,
'lunch',1,FALSE,'2015-07-01',"PB & J Sandwich, String Cheese, Orange Juice, Fresh Fruit  ",,
'lunch',1,FALSE,'2015-07-02',"Turkey Bologna Cheese Sandwich, Orange-Pineapple Juice, Peach Cup  ",,
'lunch',1,FALSE,'2015-07-03',"Cheese Sandwich, Apple Juice, Baby Carrots + Dip   ",,
'lunch',1,FALSE,'2015-07-07',"Turkey Ham Cheese Sandwich, Orange Juice, Fresh Fruit  ",,
'lunch',1,FALSE,'2015-07-08',"Turkey Bologna Cheese Sandwich, Apple Juice, Mixed Fruit  ",,
'lunch',1,FALSE,'2015-07-09',"Cheese Sandwich, Orange-Pineapple Juice, Peach Cup  ",,
'lunch',1,FALSE,'2015-07-10',"PB & J Sandwich, String Cheese, Orange Juice, Applesauce Cup  ",,
'lunch',1,FALSE,'2015-07-11',"Submarine Sandwich , Apple Juice, Baby Carrots + Dip   ",,
'lunch',1,FALSE,'2015-07-14',"Turkey Ham Cheese Sandwich, Orange Juice, Cherry Fruit Crescent  ",,
'lunch',1,FALSE,'2015-07-15',"Submarine Sandwich , Orange-Pineapple Juice, Fresh Fruit  ",,
'lunch',1,FALSE,'2015-07-16',"Turkey Bologna Cheese Sandwich, Apple Juice, Celery Sticks + Dip   ",,
'lunch',1,FALSE,'2015-07-17',"PB & J Sandwich, String Cheese, Orange Juice, Pineapple Fruit Cup  ",,
'lunch',1,FALSE,'2015-07-18',"Cheese Sandwich, Orange-Pineapple Juice, Peach Cup  ",,
'lunch',1,FALSE,'2015-07-21',"Turkey Ham Cheese Sandwich, Apple Juice, Mixed Fruit Cup  ",,
'lunch',1,FALSE,'2015-07-22',"PB & J Sandwich, String Cheese, Orange Juice, Fresh Fruit  ",,
'lunch',1,FALSE,'2015-07-23',"Turkey Bologna Cheese Sandwich, Orange-Pineapple Juice, Peach Cup  ",,
'lunch',1,FALSE,'2015-07-24',"Cheese Sandwich, Apple Juice, Baby Carrots + Dip   ",,
'lunch',1,FALSE,'2015-07-25',"Submarine Sandwich , Orange Juice, Cherry Fruit Crescent  ",,
'lunch',1,FALSE,'2015-07-28',"Turkey Ham Cheese Sandwich, Orange Juice, Fresh Fruit  ",,
'lunch',1,FALSE,'2015-07-29',"Turkey Bologna Cheese Sandwich, Apple Juice, Mixed Fruit  ",,
'lunch',1,FALSE,'2015-07-30',"Cheese Sandwich, Orange-Pineapple Juice, Peach Cup  ",,
'lunch',1,FALSE,'2015-07-31',"PB & J Sandwich, String Cheese, Orange Juice, Applesauce Cup  ",,
'lunch',1,FALSE,'2015-08-01',"Submarine Sandwich , Apple Juice, Baby Carrots + Dip   ",,
'lunch',1,FALSE,'2015-08-04',"Turkey Ham Cheese Sandwich, Orange Juice, Cherry Fruit Crescent  ",,
'lunch',1,FALSE,'2015-08-05',"Submarine Sandwich , Orange-Pineapple Juice, Fresh Fruit  ",,
'lunch',1,FALSE,'2015-08-06',"Turkey Bologna Cheese Sandwich, Apple Juice, Celery Sticks + Dip   ",,
'lunch',1,FALSE,'2015-08-07',"PB & J Sandwich, String Cheese, Orange Juice, Pineapple Fruit Cup  ",,
'lunch',1,FALSE,'2015-08-08',"Cheese Sandwich, Orange-Pineapple Juice, Peach Cup  ",,
'lunch',1,FALSE,'2015-08-11',"Turkey Ham Cheese Sandwich, Apple Juice, Mixed Fruit Cup  ",,
'lunch',1,FALSE,'2015-08-12',"PB & J Sandwich, String Cheese, Orange Juice, Fresh Fruit  ",,
'lunch',1,FALSE,'2015-08-13',"Turkey Bologna Cheese Sandwich, Orange-Pineapple Juice, Peach Cup  ",,
'lunch',1,FALSE,'2015-08-14',"Cheese Sandwich, Apple Juice, Baby Carrots + Dip   ",,
'lunch',1,FALSE,'2015-08-15',"Submarine Sandwich , Orange Juice, Cherry Fruit Crescent  ",,
'lunch',1,TRUE,'2015-06-16',"Personal Pizza, Orange Juice, Fresh Fruit  ",,
'lunch',1,TRUE,'2015-06-17',"Turkey Bologna Cheese Sandwich, Apple Juice, Mixed Fruit  ",,
'lunch',1,TRUE,'2015-06-18',"Mini Twin Cheeseburgers, Orange-Pineapple Juice, Peach Cup  ",,
'lunch',1,TRUE,'2015-06-19',"PB & J Sandwich, String Cheese, Orange Juice, Applesauce Cup  ",,
'lunch',1,TRUE,'2015-06-20',"Hot Dog on Whole Grain Bun, Apple Juice, Baby Carrots + Dip   ",,
'lunch',1,TRUE,'2015-06-23',"Whole Grain Chicken Nuggets, Orange Juice, Cherry Fruit Crescent  ",,
'lunch',1,TRUE,'2015-06-24',"Submarine Sandwich , Orange-Pineapple Juice, Fresh Fruit  ",,
'lunch',1,TRUE,'2015-06-25',"Rib B Que Sandwich, Apple Juice, Celery Sticks + Dip   ",,
'lunch',1,TRUE,'2015-06-26',"PB & J Sandwich, String Cheese, Orange Juice, Pineapple Fruit Cup  ",,
'lunch',1,TRUE,'2015-06-27',"Grilled Cheese Sandwich, Orange-Pineapple Juice, Peach Cup  ",,
'lunch',1,TRUE,'2015-06-30',"Cheese Filled Breadsticks, Apple Juice, Mixed Fruit Cup  ",,
'lunch',1,TRUE,'2015-07-01',"PB & J Sandwich, String Cheese, Orange Juice, Fresh Fruit  ",,
'lunch',1,TRUE,'2015-07-02',"Macaroni & Cheese, Orange-Pineapple Juice, Peach Cup  ",,
'lunch',1,TRUE,'2015-07-03',"Cheese Sandwich, Apple Juice, Baby Carrots + Dip   ",,
'lunch',1,TRUE,'2015-07-07',"Personal Pizza, Orange Juice, Fresh Fruit  ",,
'lunch',1,TRUE,'2015-07-08',"Turkey Bologna Cheese Sandwich, Apple Juice, Mixed Fruit  ",,
'lunch',1,TRUE,'2015-07-09',"Mini Twin Cheeseburgers, Orange-Pineapple Juice, Peach Cup  ",,
'lunch',1,TRUE,'2015-07-10',"PB & J Sandwich, String Cheese, Orange Juice, Applesauce Cup  ",,
'lunch',1,TRUE,'2015-07-11',"Hot Dog on Whole Grain Bun, Apple Juice, Baby Carrots + Dip   ",,
'lunch',1,TRUE,'2015-07-14',"Whole Grain Chicken Nuggets, Orange Juice, Cherry Fruit Crescent  ",,
'lunch',1,TRUE,'2015-07-15',"Submarine Sandwich , Orange-Pineapple Juice, Fresh Fruit  ",,
'lunch',1,TRUE,'2015-07-16',"Rib B Que Sandwich, Apple Juice, Celery Sticks + Dip   ",,
'lunch',1,TRUE,'2015-07-17',"PB & J Sandwich, String Cheese, Orange Juice, Pineapple Fruit Cup  ",,
'lunch',1,TRUE,'2015-07-18',"Grilled Cheese Sandwich, Orange-Pineapple Juice, Peach Cup  ",,
'lunch',1,TRUE,'2015-07-21',"Cheese Filled Breadsticks, Apple Juice, Mixed Fruit Cup  ",,
'lunch',1,TRUE,'2015-07-22',"PB & J Sandwich, String Cheese, Orange Juice, Fresh Fruit  ",,
'lunch',1,TRUE,'2015-07-23',"Macaroni & Cheese, Orange-Pineapple Juice, Peach Cup  ",,
'lunch',1,TRUE,'2015-07-24',"Cheese Sandwich, Apple Juice, Baby Carrots + Dip   ",,
'lunch',1,TRUE,'2015-07-25',"All American Beef Burger, Orange Juice, Cherry Fruit Crescent  ",,
'lunch',1,TRUE,'2015-07-28',"Personal Pizza, Orange Juice, Fresh Fruit  ",,
'lunch',1,TRUE,'2015-07-29',"Turkey Bologna Cheese Sandwich, Apple Juice, Mixed Fruit  ",,
'lunch',1,TRUE,'2015-07-30',"Mini Twin Cheeseburgers, Orange-Pineapple Juice, Peach Cup  ",,
'lunch',1,TRUE,'2015-07-31',"PB & J Sandwich, String Cheese, Orange Juice, Applesauce Cup  ",,
'lunch',1,TRUE,'2015-08-01',"Hot Dog on Whole Grain bun, Apple Juice, Baby Carrots + Dip   ",,
'lunch',1,TRUE,'2015-08-04',"Whole Grain Chicken Nuggets, Orange Juice, Cherry Fruit Crescent  ",,
'lunch',1,TRUE,'2015-08-05',"Submarine Sandwich , Orange-Pineapple Juice, Fresh Fruit  ",,
'lunch',1,TRUE,'2015-08-06',"Rib B Que Sandwich, Apple Juice, Celery Sticks + Dip   ",,
'lunch',1,TRUE,'2015-08-07',"PB & J Sandwich, String Cheese, Orange Juice, Pineapple Fruit Cup  ",,
'lunch',1,TRUE,'2015-08-08',"Grilled Cheese Sandwich, Orange-Pineapple Juice, Peach Cup  ",,
'lunch',1,TRUE,'2015-08-11',"Cheese Filled Breadsticks, Apple Juice, Mixed Fruit Cup  ",,
'lunch',1,TRUE,'2015-08-12',"PB & J Sandwich, String Cheese, Orange Juice, Fresh Fruit  ",,
